0,0.000000,192.168.31.127,47.100.45.27,0,0,[SYN],64240,1280
0,0.033895,47.100.45.27,192.168.31.127,0,1,[ACK, SYN],29200,1280
0,0.033970,192.168.31.127,47.100.45.27,1,1,[ACK],513,1280
96,0.034332,192.168.31.127,47.100.45.27,1,1,[ACK, PSH],513,1280
0,0.068333,47.100.45.27,192.168.31.127,1,97,[ACK],229,1280
1460,0.068563,47.100.45.27,192.168.31.127,1,97,[ACK],229,1280
1460,0.068877,47.100.45.27,192.168.31.127,1461,97,[ACK],229,1280
1460,0.068878,47.100.45.27,192.168.31.127,2921,97,[ACK],229,1280
0,0.068927,192.168.31.127,47.100.45.27,97,4381,[ACK],513,1280
1460,0.069412,47.100.45.27,192.168.31.127,4381,97,[ACK],229,1280
1460,0.069413,47.100.45.27,192.168.31.127,5841,97,[ACK],229,1280
0,0.069484,192.168.31.127,47.100.45.27,97,7301,[ACK],513,1280
1460,0.069609,47.100.45.27,192.168.31.127,7301,97,[ACK],229,1280
1460,0.069611,47.100.45.27,192.168.31.127,8761,97,[ACK],229,1280
0,0.069671,192.168.31.127,47.100.45.27,97,10221,[ACK],513,1280
1460,0.073582,47.100.45.27,192.168.31.127,10221,97,[ACK],229,1280
1460,0.073583,47.100.45.27,192.168.31.127,11681,97,[ACK],229,1280
0,0.073639,192.168.31.127,47.100.45.27,97,13141,[ACK],513,1280
1460,0.073790,47.100.45.27,192.168.31.127,13141,97,[ACK],229,1280
0,0.073805,192.168.31.127,47.100.45.27,97,14601,[ACK],513,1280
1460,0.103406,47.100.45.27,192.168.31.127,14601,97,[ACK],229,1280
1460,0.103407,47.100.45.27,192.168.31.127,16061,97,[ACK],229,1280
0,0.103452,192.168.31.127,47.100.45.27,97,17521,[ACK],513,1280
1460,0.103685,47.100.45.27,192.168.31.127,17521,97,[ACK],229,1280
1460,0.104770,47.100.45.27,192.168.31.127,18981,97,[ACK],229,1280
1460,0.104771,47.100.45.27,192.168.31.127,20441,97,[ACK],229,1280
0,0.104799,192.168.31.127,47.100.45.27,97,21901,[ACK],513,1280
1460,0.104932,47.100.45.27,192.168.31.127,21901,97,[ACK],229,1280
0,0.104951,192.168.31.127,47.100.45.27,97,23361,[ACK],513,1280
1460,0.106955,47.100.45.27,192.168.31.127,23361,97,[ACK],229,1280
1460,0.106956,47.100.45.27,192.168.31.127,24821,97,[ACK],229,1280
0,0.107033,192.168.31.127,47.100.45.27,97,26281,[ACK],513,1280
1460,0.107172,47.100.45.27,192.168.31.127,26281,97,[ACK],229,1280
1460,0.107173,47.100.45.27,192.168.31.127,27741,97,[ACK],229,1280
1460,0.107173,47.100.45.27,192.168.31.127,29201,97,[ACK],229,1280
0,0.107186,192.168.31.127,47.100.45.27,97,30661,[ACK],513,1280
1460,0.107290,47.100.45.27,192.168.31.127,30661,97,[ACK],229,1280
0,0.107304,192.168.31.127,47.100.45.27,97,32121,[ACK],513,1280
1460,0.107407,47.100.45.27,192.168.31.127,32121,97,[ACK],229,1280
1460,0.110684,47.100.45.27,192.168.31.127,33581,97,[ACK],229,1280
1460,0.110685,47.100.45.27,192.168.31.127,35041,97,[ACK],229,1280
