0,0.000000,192.168.31.127,47.100.45.27,0,0,[SYN],64240,1460
0,0.032977,47.100.45.27,192.168.31.127,0,1,[ACK, SYN],29200,1460
0,0.033064,192.168.31.127,47.100.45.27,1,1,[ACK],513,1460
72,0.033199,192.168.31.127,47.100.45.27,1,1,[ACK, PSH],513,1460
0,0.070797,47.100.45.27,192.168.31.127,1,73,[ACK],229,1460
1460,0.070797,47.100.45.27,192.168.31.127,1,73,[ACK],229,1460
1460,0.070798,47.100.45.27,192.168.31.127,1461,73,[ACK],229,1460
1460,0.070798,47.100.45.27,192.168.31.127,2921,73,[ACK],229,1460
1460,0.070799,47.100.45.27,192.168.31.127,4381,73,[ACK],229,1460
1460,0.070799,47.100.45.27,192.168.31.127,5841,73,[ACK],229,1460
1460,0.070800,47.100.45.27,192.168.31.127,7301,73,[ACK],229,1460
0,0.071025,192.168.31.127,47.100.45.27,73,8761,[ACK],513,1460
1460,0.071240,47.100.45.27,192.168.31.127,8761,73,[ACK],229,1460
1460,0.071242,47.100.45.27,192.168.31.127,10221,73,[ACK],229,1460
1460,0.071243,47.100.45.27,192.168.31.127,11681,73,[ACK],229,1460
0,0.071321,192.168.31.127,47.100.45.27,73,13141,[ACK],513,1460
1460,0.071528,47.100.45.27,192.168.31.127,13141,73,[ACK],229,1460
0,0.071563,192.168.31.127,47.100.45.27,73,14601,[ACK],513,1460
1460,0.104002,47.100.45.27,192.168.31.127,14601,73,[ACK],229,1460
1460,0.104337,47.100.45.27,192.168.31.127,16061,73,[ACK],229,1460
1460,0.104338,47.100.45.27,192.168.31.127,17521,73,[ACK],229,1460
0,0.104377,192.168.31.127,47.100.45.27,73,18981,[ACK],513,1460
1460,0.104846,47.100.45.27,192.168.31.127,18981,73,[ACK],229,1460
1460,0.104847,47.100.45.27,192.168.31.127,20441,73,[ACK],229,1460
0,0.104875,192.168.31.127,47.100.45.27,73,21901,[ACK],513,1460
1460,0.105065,47.100.45.27,192.168.31.127,21901,73,[ACK],229,1460
1460,0.105071,47.100.45.27,192.168.31.127,23361,73,[ACK],229,1460
0,0.105092,192.168.31.127,47.100.45.27,73,24821,[ACK],513,1460
1460,0.105204,47.100.45.27,192.168.31.127,24821,73,[ACK],229,1460
0,0.105221,192.168.31.127,47.100.45.27,73,26281,[ACK],513,1460
1460,0.107255,47.100.45.27,192.168.31.127,26281,73,[ACK],229,1460
1460,0.107256,47.100.45.27,192.168.31.127,27741,73,[ACK],229,1460
